iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DNK,Europe,Denmark,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,-34.4,-2.99,-2.99,-5.904933
DNK,Europe,Denmark,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-08,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-09,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,-29.400002,-1.28,0.44,-5.046658
DNK,Europe,Denmark,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,-90.8,-2.65,-5.42,-15.586276
DNK,Europe,Denmark,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,-187.8,-4.12,-8.58,-32.236813
DNK,Europe,Denmark,2020-01-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-30,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-01-31,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,1,1,0,0,,,,,tests performed,,,,,,,,,,,,,,5882259,-273,-4.76,-7.23,-46.86182
DNK,Europe,Denmark,2020-02-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,0,0,,,tests performed,,,,,,,,,,,,,,5882259,-362.8,-5.25,-7.68,-62.27644
DNK,Europe,Denmark,2020-02-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,0,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,0,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,0,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,2,1,0,0,0,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,0,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,0,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,0,0,,,tests performed,,,,,,,,,,,,,,5882259,-501.19998,-6.18,-11.56,-86.03349
DNK,Europe,Denmark,2020-02-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,3,1,0.001,0,0,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,5,2,0.001,0,0,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,7,2,0.001,0,1,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,8,1,0.001,0,1,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,1,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,9,1,0.002,0,1,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,1,0,,,tests performed,,,,,,,,,,,,,,5882259,-653.39996,-7.03,-12.83,-112.159386
DNK,Europe,Denmark,2020-02-24,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,2,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-25,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,19,10,0.003,0.002,2,0,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-26,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,49,30,0.008,0.005,6,0.001,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-27,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,158,109,0.027,0.019,21,0.004,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-28,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,220,62,0.038,0.011,30,0.005,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-02-29,,0,0,,0,0,,0,0,,0,0,,0,0,,,,,,,294,74,0.05,0.013,41,0.007,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-01,3,3,0.429,,0,0,0.51,0.51,0.073,,0,0,,0,0,,,,,,,343,49,0.059,0.008,47,0.008,,,tests performed,,,,,,,,,,,,,,5882259,-840.7999,-8.01,-15.46,-144.32753
DNK,Europe,Denmark,2020-03-02,3,0,0.429,,0,0,0.51,0,0.073,,0,0,,0,0,,,,,,,423,80,0.072,0.014,58,0.01,,,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-03,3,0,0.429,,0,0,0.51,0,0.073,,0,0,,0,0,,,,,,,486,63,0.083,0.011,67,0.011,0.0128,78.2,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-04,3,0,0.429,,0,0,0.51,0,0.073,,0,0,,0,0,,,,,,,574,88,0.098,0.015,75,0.013,0.0191,52.5,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-05,3,0,0.429,,0,0,0.51,0,0.073,,0,0,,0,0,,,,,,,683,109,0.117,0.019,75,0.013,0.0171,58.3,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-06,3,0,0.429,,0,0,0.51,0,0.073,,0,0,,0,0,,,,,,,810,127,0.138,0.022,84,0.014,0.0374,26.7,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-07,3,0,0.429,,0,0,0.51,0,0.073,,0,0,,0,0,,,,,,,918,108,0.157,0.018,89,0.015,0.0321,31.2,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-08,23,20,2.857,,0,0,3.91,3.4,0.486,,0,0,,0,0,,,,,,,1147,229,0.196,0.039,115,0.02,0.0385,26,tests performed,,,,,,,,,,,,,,5882259,-979.3999,-8.37,-11.55,-168.11891
DNK,Europe,Denmark,2020-03-09,23,0,2.857,,0,0,3.91,0,0.486,,0,0,,0,0,,,,,,,1724,577,0.294,0.099,186,0.032,0.0661,15.1,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-10,23,0,2.857,,0,0,3.91,0,0.486,,0,0,,0,0,,,,,34,5.78,2530,806,0.432,0.138,292,0.05,0.1252,8,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-11,23,0,2.857,,0,0,3.91,0,0.486,,0,0,1.81,2,0.34,,,,,43,7.31,3412,882,0.583,0.151,405,0.069,0.1524,6.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-12,23,0,2.857,,0,0,3.91,0,0.486,,0,0,1.76,3,0.51,,,,,60,10.2,4088,676,0.698,0.115,486,0.083,0.1778,5.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-13,23,0,2.857,,0,0,3.91,0,0.486,,0,0,1.69,4,0.68,,,,,85,14.45,4798,710,0.82,0.121,570,0.097,0.195,5.1,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-14,23,0,2.857,,0,0,3.91,0,0.486,,0,0,1.62,3,0.51,,,,,105,17.85,5381,583,0.919,0.1,638,0.109,0.18,5.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-15,827,804,114.857,2,2,0.286,140.592,136.682,19.526,0.34,0.34,0.049,1.55,2,0.34,,,,,135,22.95,6107,726,1.043,0.124,709,0.121,0.167,6,tests performed,,,,,,,,,,,,,,5882259,-1101.5999,-8.55,-10.28,-189.09514
DNK,Europe,Denmark,2020-03-16,827,0,114.857,2,0,0.286,140.592,0,19.526,0.34,0,0.049,1.5,10,1.7,,,,,171,29.07,7123,1016,1.217,0.174,771,0.132,0.1527,6.5,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-17,827,0,114.857,2,0,0.286,140.592,0,19.526,0.34,0,0.049,1.46,18,3.06,,,,,203,34.511,8071,948,1.379,0.162,792,0.135,0.129,7.8,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-18,827,0,114.857,2,0,0.286,140.592,0,19.526,0.34,0,0.049,1.43,24,4.08,,,,,240,40.801,9297,1226,1.588,0.209,841,0.144,0.1045,9.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-19,827,0,114.857,2,0,0.286,140.592,0,19.526,0.34,0,0.049,1.41,30,5.1,,,,,272,46.241,11145,1848,1.904,0.316,1008,0.172,0.076,13.2,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-20,827,0,114.857,2,0,0.286,140.592,0,19.526,0.34,0,0.049,1.4,37,6.29,,,,,310,52.701,12323,1178,2.105,0.201,1075,0.184,0.0603,16.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-21,827,0,114.857,2,0,0.286,140.592,0,19.526,0.34,0,0.049,1.4,42,7.14,,,,,320,54.401,12925,602,2.208,0.103,1078,0.184,0.0661,15.1,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-22,1326,499,71.286,21,19,2.714,225.424,84.831,12.119,3.57,3.23,0.461,1.4,46,7.82,,,,,329,55.931,13457,532,2.299,0.091,1050,0.179,0.0722,13.8,tests performed,,,,,,,,,,,,,,5882259,-1113.7998,-7.93,-1.06,-191.18933
DNK,Europe,Denmark,2020-03-23,1326,0,71.286,21,0,2.714,225.424,0,12.119,3.57,0,0.461,1.4,55,9.35,,,,,369,62.731,14581,1124,2.491,0.192,1065,0.182,0.0719,13.9,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-24,1326,0,71.286,21,0,2.714,225.424,0,12.119,3.57,0,0.461,1.41,69,11.73,,,,,403,68.511,15704,1123,2.683,0.192,1090,0.186,0.0805,12.4,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-25,1326,0,71.286,21,0,2.714,225.424,0,12.119,3.57,0,0.461,1.41,87,14.79,,,,,446,75.821,17075,1371,2.917,0.234,1111,0.19,0.0858,11.7,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-26,1326,0,71.286,21,0,2.714,225.424,0,12.119,3.57,0,0.461,1.42,94,15.98,,,,,474,80.581,18683,1608,3.191,0.275,1077,0.184,0.0963,10.4,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-27,1326,0,71.286,21,0,2.714,225.424,0,12.119,3.57,0,0.461,1.43,109,18.53,,,,,497,84.491,20793,2110,3.552,0.36,1210,0.207,0.0934,10.7,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-28,1326,0,71.286,21,0,2.714,225.424,0,12.119,3.57,0,0.461,1.44,121,20.57,,,,,546,92.821,22176,1383,3.788,0.236,1322,0.226,0.0946,10.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-29,2201,875,125,65,44,6.286,374.176,148.752,21.25,11.05,7.48,1.069,1.44,131,22.27,,,,,555,94.352,23477,1301,4.01,0.222,1431,0.244,0.0998,10,tests performed,,,,,,,,,,,,,,5882259,-1116.9998,-7.37,-0.29,-191.73862
DNK,Europe,Denmark,2020-03-30,2201,0,125,65,0,6.286,374.176,0,21.25,11.05,0,1.069,1.44,137,23.29,,,,,538,91.461,26695,3218,4.56,0.55,1731,0.296,0.093,10.8,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-03-31,2201,0,125,65,0,6.286,374.176,0,21.25,11.05,0,1.069,1.42,145,24.65,,,,,508,86.361,29904,3209,5.108,0.548,2029,0.347,0.0893,11.2,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-01,2201,0,125,65,0,6.286,374.176,0,21.25,11.05,0,1.069,1.4,146,24.82,,,,,478,81.261,33462,3558,5.716,0.608,2341,0.4,0.0844,11.8,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-02,2201,0,125,65,0,6.286,374.176,0,21.25,11.05,0,1.069,1.38,153,26.01,527,89.591,,,472,80.241,39211,5749,6.698,0.982,2933,0.501,0.0735,13.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-03,2201,0,125,65,0,6.286,374.176,0,21.25,11.05,0,1.069,1.36,143,24.31,511,86.871,,,457,77.691,45826,6615,7.828,1.13,3576,0.611,0.0684,14.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-04,2201,0,125,65,0,6.286,374.176,0,21.25,11.05,0,1.069,1.33,142,24.14,498,84.661,,,417,70.891,49511,3685,8.457,0.629,3905,0.667,0.0686,14.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-05,4077,1876,268,161,96,13.714,693.101,318.925,45.561,27.37,16.32,2.331,1.29,144,24.48,490,83.301,,,401,68.171,51698,2187,8.831,0.374,4032,0.689,0.0699,14.3,tests performed,,,,,,,,,,,,,,5882259,-1046.5997,-6.44,6.48,-179.6541
DNK,Europe,Denmark,2020-04-06,4077,0,268,161,0,13.714,693.101,0,45.561,27.37,0,2.331,1.25,139,23.63,488,82.961,,,383,65.111,58228,6530,9.946,1.115,4505,0.77,0.0667,15,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-07,4077,0,268,161,0,13.714,693.101,0,45.561,27.37,0,2.331,1.2,127,21.59,466,79.221,,,388,65.961,64578,6350,11.031,1.085,4953,0.846,0.0638,15.7,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-08,4077,0,268,161,0,13.714,693.101,0,45.561,27.37,0,2.331,1.15,127,21.59,446,75.821,,,356,60.521,70186,5608,11.989,0.958,5246,0.896,0.0625,16,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-09,4077,0,268,161,0,13.714,693.101,0,45.561,27.37,0,2.331,1.1,120,20.4,427,72.591,,,318,54.061,72708,2522,12.42,0.431,4785,0.817,0.0671,14.9,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-10,4077,0,268,161,0,13.714,693.101,0,45.561,27.37,0,2.331,1.05,113,19.21,398,67.661,,,279,47.431,75011,2303,12.813,0.393,4169,0.712,0.0707,14.2,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-11,4077,0,268,161,0,13.714,693.101,0,45.561,27.37,0,2.331,1.02,106,18.02,402,68.341,,,267,45.391,77221,2210,13.191,0.378,3959,0.676,0.0692,14.4,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-12,5996,1919,274.143,260,99,14.143,1019.336,326.235,46.605,44.201,16.83,2.404,0.99,104,17.68,391,66.471,,,259,44.031,79339,2118,13.552,0.362,3949,0.675,0.0653,15.3,tests performed,,,,,,,,,,,,,,5882259,-1002.1997,-5.78,4.04,-172.03261
DNK,Europe,Denmark,2020-04-13,5996,0,274.143,260,0,14.143,1019.336,0,46.605,44.201,0,2.404,0.97,100,17,381,64.771,,,239,40.631,81468,2129,13.916,0.364,3320,0.567,0.0704,14.2,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-14,5996,0,274.143,260,0,14.143,1019.336,0,46.605,44.201,0,2.404,0.95,93,15.81,374,63.581,,,227,38.591,87654,6186,14.973,1.057,3297,0.563,0.0624,16,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-15,5996,0,274.143,260,0,14.143,1019.336,0,46.605,44.201,0,2.404,0.93,89,15.13,355,60.351,,,229,38.931,93254,5600,15.929,0.957,3295,0.563,0.0555,18,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-16,5996,0,274.143,260,0,14.143,1019.336,0,46.605,44.201,0,2.404,0.92,92,15.64,341,57.971,,,228,38.761,98553,5299,16.834,0.905,3692,0.631,0.0481,20.8,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-17,5996,0,274.143,260,0,14.143,1019.336,0,46.605,44.201,0,2.404,0.92,93,15.81,337,57.291,,,222,37.741,103326,4773,17.65,0.815,4045,0.691,0.0443,22.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-18,5996,0,274.143,260,0,14.143,1019.336,0,46.605,44.201,0,2.404,0.91,87,14.79,304,51.681,,,218,37.061,105597,2271,18.038,0.388,4054,0.692,0.0439,22.8,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-19,7242,1246,178,346,86,12.286,1231.16,211.823,30.26,58.821,14.62,2.089,0.91,84,14.28,303,51.511,,,224,38.081,107457,1860,18.355,0.318,4017,0.686,0.043,23.2,tests performed,,,,,,,,,,,,,,5882259,-979.59973,-5.32,2.14,-168.15321
DNK,Europe,Denmark,2020-04-20,7242,0,178,346,0,12.286,1231.16,0,30.26,58.821,0,2.089,0.9,84,14.28,321,54.571,,,227,38.591,114099,6642,19.49,1.135,4662,0.796,0.0367,27.3,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-21,7242,0,178,346,0,12.286,1231.16,0,30.26,58.821,0,2.089,0.9,81,13.77,315,53.551,,,221,37.571,123844,9745,21.155,1.665,5170,0.883,0.0327,30.6,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-22,7242,0,178,346,0,12.286,1231.16,0,30.26,58.821,0,2.089,0.9,80,13.6,309,52.531,,,220,37.401,135424,11580,23.133,1.978,6024,1.029,0.0292,34.3,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-23,7242,0,178,346,0,12.286,1231.16,0,30.26,58.821,0,2.089,0.89,74,12.58,303,51.511,,,219,37.231,147883,12459,25.261,2.128,7047,1.204,0.0242,41.3,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-24,7242,0,178,346,0,12.286,1231.16,0,30.26,58.821,0,2.089,0.89,69,11.73,303,51.511,,,214,36.381,162664,14781,27.786,2.525,8477,1.448,0.0192,52.2,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-25,7242,0,178,346,0,12.286,1231.16,0,30.26,58.821,0,2.089,0.89,70,11.9,276,46.921,,,214,36.381,175080,12416,29.907,2.121,9926,1.696,0.0173,57.8,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-26,8445,1203,171.857,418,72,10.286,1435.673,204.513,29.216,71.061,12.24,1.749,0.88,70,11.9,273,46.411,,,207,35.191,185381,10301,31.666,1.76,11132,1.902,0.0153,65.4,tests performed,,,,,,,,,,,,,,5882259,-906.79974,-4.67,7.19,-155.65672
DNK,Europe,Denmark,2020-04-27,8445,0,171.857,418,0,10.286,1435.673,0,29.216,71.061,0,1.749,0.87,72,12.24,293,49.811,,,195,33.151,202722,17341,34.628,2.962,12660,2.163,0.0133,74.9,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-28,8445,0,171.857,418,0,10.286,1435.673,0,29.216,71.061,0,1.749,0.87,66,11.22,271,46.071,,,172,29.24,218984,16262,37.406,2.778,13591,2.322,0.0122,82.3,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-29,8445,0,171.857,418,0,10.286,1435.673,0,29.216,71.061,0,1.749,0.86,66,11.22,254,43.181,,,158,26.86,235042,16058,40.149,2.743,14231,2.431,0.011,90.9,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-04-30,8445,0,171.857,418,0,10.286,1435.673,0,29.216,71.061,0,1.749,0.85,62,10.54,236,40.121,,,142,24.14,250977,15935,42.871,2.722,14728,2.516,0.0105,95,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-05-01,8445,0,171.857,418,0,10.286,1435.673,0,29.216,71.061,0,1.749,0.85,61,10.37,229,38.931,,,136,23.12,265409,14432,45.336,2.465,14678,2.507,0.0107,93.3,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-05-02,8445,0,171.857,418,0,10.286,1435.673,0,29.216,71.061,0,1.749,0.84,60,10.2,214,36.381,,,133,22.61,276558,11149,47.241,1.904,14497,2.476,0.0095,105.5,tests performed,,,,,,,,,,,,,,5882259,,,,
DNK,Europe,Denmark,2020-05-03,9407,962,137.429,475,57,8.143,1599.216,163.543,23.363,80.751,9.69,1.384,0.84,62,10.54,225,38.251,,,123,20.91,285559,9001,48.778,1.538,14311,2.445,0.0095,105.7,tests performed,,,,,,,,,,,,,,5882259,-923.59973,-4.51,-1.58,-158.54053
DNK,Europe,Denmark,2020-05-04,9407,0,137.429,475,0,8.143,1599.216,0,23.363,80.751,0,1.384,0.84,57,9.69,228,38.761,,,116,19.72,303389,17830,51.824,3.046,14381,2.457,0.0097,103.6,tests performed,,,,,,,,,,,,,,5882259,,,,
